ct_disease_raw,match_status,mapped_pubtator_label,mapped_pubtator_id
Transfusion-associated Circulatory Overload,unmatched,,
Transgender,unmatched,,
Transgender Health,unmatched,,
Transgender Men,unmatched,,
Transgender Persons,unmatched,,
Transgender Women,unmatched,,
Transgenderism,unmatched,,
Transient Hypothyroxinemia,unmatched,,
Transient Hypothyroxinemia of Prematurity,unmatched,,
Transient Hypothyroxinemia of Prematurity (THOP),unmatched,,
Transient Insomnia,unmatched,,
Transient Ischemic Attack,ambiguous,,
Transient Ischemic Attacks,ambiguous,,
Transient Tachypnoea of the Newborn,unmatched,,
Translational Electrophysiology,unmatched,,
Transoral Robotic Surgery,unmatched,,
Transplant,unmatched,,
Transplant Complication,unmatched,,
Transplant Rejection,unmatched,,
"Transplant, Kidney",unmatched,,
"Transplant, Liver",unmatched,,
"Transplant, Pancreas",unmatched,,
Transplantation,unmatched,,
Transplantation Infection,unmatched,,
Transsexualism,unmatched,,
Transsphincteric Perianal Fistula,unmatched,,
Transthyretin Amyloid Cardiomyopathy,unmatched,,
Transthyretin Amyloidosis,unmatched,,
Transurethral Resection of Prostate,unmatched,,
Transversus Abdominis Plane Block,unmatched,,
Trauma,unmatched,,
Trauma Abdomen,unmatched,,
Trauma Chest,unmatched,,
Trauma Injury,unmatched,,
Trauma and Stressor Related Disorders,ambiguous,,
"Trauma, Brain",unmatched,,
"Trauma, Multiple",ambiguous,,
"Trauma, Nervous System",ambiguous,,
Traumatic Brain Injuries,ambiguous,,
Traumatic Brain Injury,ambiguous,,
Traumatic Brain Injury (TBI),unmatched,,
Traumatic Brain Injury (TBI) Patients,unmatched,,
"Traumatic Brain Injury, Mild",unmatched,,
Traumatic Injury,unmatched,,
Traumatic Intracranial Haemorrhage,unmatched,,
Traumatic Memory,unmatched,,
Traumatic Spinal Cord Injury,unmatched,,
"Traumatic, Limb, Lower",unmatched,,
Treatment,unmatched,,
Treatment Adherence,unmatched,,
Treatment Adherence and Compliance,unmatched,,
Treatment Efficacy,unmatched,,
Treatment Induced Hypertension,unmatched,,
Treatment Outcome,unmatched,,
Treatment Refractory MAC Lung Disease,unmatched,,
Treatment Related Cancer,unmatched,,
Treatment Resistant Bipolar Disorder,unmatched,,
Treatment Resistant Depression,unmatched,,
Treatment Resistant Major Depressive Disorder,unmatched,,
Treatment Resistant Schizophrenia,ambiguous,,
Treatment Side Effects,unmatched,,
Treatment With Testosterone Gel in ICU,unmatched,,
Treatment by Furosemide,unmatched,,
Treatment for Bipolar I Disorder,unmatched,,
Treatment of Arthritis,unmatched,,
Treatment of Cognitive Deficits After Traumatic Brain Injury,unmatched,,
Treatment of Episodic Tension Headache,unmatched,,
Treatment of H. Pylori Infection,unmatched,,
Treatment of Idiopathic Generalized Epilepsy,unmatched,,
Treatment of Induced Panic Attack,unmatched,,
Treatment of Venous Thromboembolism in Cancer Patients,unmatched,,
Treatment-Refractory Depression,unmatched,,
Treatment-Related Cancer,unmatched,,
Treatment-Resistant Depression,unmatched,,
Treatment-Resistant Mania,unmatched,,
Treatment-resistant Depression,unmatched,,
Treatment-resistant Depression (TRD),unmatched,,
Treatment-resistant Schizophrenia,ambiguous,,
Tremor,ambiguous,,
Triamcinolone Acetonide,unmatched,,
Trichiasis,ambiguous,,
Trichotillomania (Hair-Pulling Disorder),unmatched,,
Tricuspid Insufficiency,unmatched,,
Tricuspid Regurgitation,unmatched,,
Tricuspid Valve Disease,unmatched,,
Trigeminal Neuralgia,ambiguous,,
Trigger Digit,unmatched,,
Trigger Finger,unmatched,,
Triglycerides,unmatched,,
Trinucleotide Repeat Expansion,unmatched,,
Triple -Negative Breast Cancer,unmatched,,
Triple Negative Breast Cancer,unmatched,,
Triple Therapy,unmatched,,
Triple-Negative Breast Cancer,unmatched,,
Triple-Negative Breast Carcinoma,unmatched,,
Trismus,ambiguous,,
Trisomy 21,unmatched,,
Troponin,unmatched,,
Troponin Levels,unmatched,,
Tuberculosis,ambiguous,,
Tuberculosis Infection,unmatched,,
"Tuberculosis, Central Nervous System",matched_exact,Tuberculosis Central Nervous System,@DISEASE_Tuberculosis_Central_Nervous_System
"Tuberculosis, Lymph Node",ambiguous,,
"Tuberculosis, MDR",unmatched,,
"Tuberculosis, Meningeal",ambiguous,,
"Tuberculosis, Multidrug-Resistant",ambiguous,,
"Tuberculosis, Mycobacterium Infection",unmatched,,
"Tuberculosis, Pulmonary",ambiguous,,
"Tuberculous Lymphadenitis, Cervical",unmatched,,
Tuberculous Meningitis,unmatched,,
Tuberous Sclerosis,ambiguous,,
Tuberous Sclerosis Complex,unmatched,,
Tuberous Sclerosis Complex-associated Refractory Seizures,unmatched,,
Tubular Acidosis,unmatched,,
Tumor,unmatched,,
Tumor Infiltrating Lymphocytes,unmatched,,
Tumor Lysis Syndrome,ambiguous,,
"Tumor, Solid",unmatched,,
Tumors,unmatched,,
Turner Syndrome,ambiguous,,
Turner's Syndrome,unmatched,,
Twin Pregnancy,unmatched,,
Twin Pregnancy With Antenatal Problem,unmatched,,
Tympanic Membrane Perforation,ambiguous,,
Tympanomastoid Surgery,unmatched,,
Type 1 Diabetes,unmatched,,
Type 1 Diabetes (T1D),unmatched,,
Type 1 Diabetes Mellitus,ambiguous,,
Type 1 Diabetes Mellitus (T1DM),unmatched,,
Type 1 Diabetes Mellitus With Diabetic Gastroparesis,unmatched,,
Type 1 Diabetes Mellitus With Diabetic Nephropathy,unmatched,,
Type 1 Diabetes Mellitus With Hypoglycemia,unmatched,,
Type 1 Diabetes Mellitus-Type 2 Diabetes Mellitus,unmatched,,
Type 1 Diabetic Nephropathy,unmatched,,
Type 2 DM,unmatched,,
Type 2 DM /Diabetic Nephropathy,unmatched,,
Type 2 Diabetes,unmatched,,
Type 2 Diabetes (Adult Onset),unmatched,,
Type 2 Diabetes (T2DM),unmatched,,
Type 2 Diabetes (Treated With Exenatide or Other Oral Antidiabetic Therapies),unmatched,,
Type 2 Diabetes Mellitus,ambiguous,,
Type 2 Diabetes Mellitus (T2DM),unmatched,,
"Type 2 Diabetes Mellitus (T2DM), Cost-effectiveness, Sulfonylureas, DPP4 Inhibitors, Metformin",unmatched,,
Type 2 Diabetes Mellitus With Complication,unmatched,,
Type 2 Diabetes Mellitus Without Insulin Treatment,unmatched,,
Type 2 Diabetes Mellitus in Obese,unmatched,,
"Type 2 Diabetes Mellitus, Non Insulin Dependent",unmatched,,
Type 2 Diabetes Mellitus；,ambiguous,,
Type 2 Diabetes Treated With Insulin,unmatched,,
Type 2 Diabetes With Non-alcoholic Fatty Liver (NAFLD),unmatched,,
Type 2 Diabetic Nephropathy,unmatched,,
Type 2 Diabetic Patients With IHD,unmatched,,
Type 3c Diabetes,unmatched,,
Type B Aortic Dissection,unmatched,,
Type I Diabetes,unmatched,,
Type I Diabetes Mellitus,unmatched,,
Type II,unmatched,,
Type II Diabetes,unmatched,,
Type II Diabetes Mellitus,unmatched,,
Type II Diabetes in Subjects BMI 27 to 32,unmatched,,
Type II Hyperlipidemia,unmatched,,
Type IIa and IIb Hypercholesterolaemia,unmatched,,
Type-2 Diabetes,unmatched,,
Type-2 Diabetes Mellitus,ambiguous,,
Type1 Diabetes,unmatched,,
Type1 Diabetes Mellitus,unmatched,,
Type1diabetes,unmatched,,
Type2 Diabetes,unmatched,,
Type2 Diabetes Mellitus,unmatched,,
Type2Diabetes,unmatched,,
Type2diabetes,unmatched,,
"Type2diabetes, SGLT2 Inhibitor, Urinary Tract Infection",unmatched,,
Typhoid Fever,ambiguous,,
Typical Facial Pain,unmatched,,
Tyrosine Kinase Inhibitor,unmatched,,
US-guided Release of the A1 Pulley Responsible for Trigger Finger is Feasible With a 21-gauge Needle,unmatched,,
UTI,unmatched,,
UTI - Lower Urinary Tract Infection,unmatched,,
UTI - Urinary Tract Infection,unmatched,,
Ulcer,ambiguous,,
Ulcer Hemorrhage,unmatched,,
Ulcer of the Gastrointestinal Tract,unmatched,,
"Ulcer, Gastric",unmatched,,
Ulcerative Colitis,ambiguous,,
Ulcerative Colitis (UC),unmatched,,
Ulcerative Colitis Acute,unmatched,,
Ulcerative Colitis Mild,unmatched,,
Ulcerative Colitis in Remission,unmatched,,
"Ulcerative Colitis, Active Severe",unmatched,,
"Ulcerative Colitis, Unspecified",unmatched,,
Ulcers,ambiguous,,
"Ulcers, Duodenal and Gastric",unmatched,,
Ultra-short-term,unmatched,,
Ultrasonography,unmatched,,
"Ultrasonography, Interventional",unmatched,,
Ultrasound,unmatched,,
Ultrasound Guidance,unmatched,,
"Ultrasound Guided L1,L2 Paravertebral Block",unmatched,,
Ultrasound Therapy,unmatched,,
Ultrasound-guided Nerve Block,unmatched,,
Umbilical Granuloma,unmatched,,
Uncomplicated Bacterial Cystitis,unmatched,,
Uncomplicated Hypertension,unmatched,,
Uncomplicated Urinary Tract Infection,unmatched,,
Uncomplicated Urinary Tract Infections,unmatched,,
Uncontrolled Gout,unmatched,,
Undefined,unmatched,,
Under Fasted Condition,unmatched,,
Under Fed Condition,unmatched,,
Under-Fives,unmatched,,
Undergoing Lower Segment Caesarian Section,unmatched,,
Undergoing Open-Heart Surgery,unmatched,,
Undernutrition,unmatched,,
Underweight,unmatched,,
Undesired Intrauterine Pregnancy,unmatched,,
Undesired Pregnancy,unmatched,,
Undifferentiated Connective Tissue Disease,unmatched,,
Undifferentiated Fallopian Tube Carcinoma,unmatched,,
Undifferentiated Febrile Illness,unmatched,,
Undifferentiated Leukemia,unmatched,,
Undifferentiated Ovarian Carcinoma,unmatched,,
Undifferentiated Pleomorphic Sarcoma,unmatched,,
Undifferentiated Pleomorphic Sarcoma (UPS),unmatched,,
Unexpected Fetal Cardiac Effects of Nifedipine and MgSO4,unmatched,,
Unexplained Infertility,unmatched,,
Unexplained Recurrent Miscarriage,unmatched,,
Unicompartmental Knee Arthroplasty,unmatched,,
Unilateral Inguinal Hernia,unmatched,,
Unilateral Knee Arthroplasty,unmatched,,
Unipolar Depression,unmatched,,
Unipolar Major Depressive Episode,unmatched,,
Uniportal Video-Assisted Thoracic Surgery (VATS),unmatched,,
Unresectable Differentiated Thyroid Gland Carcinoma,unmatched,,
Unresectable Esophageal Adenocarcinoma,unmatched,,
Unresectable Gastroesophageal Junction Adenocarcinoma,unmatched,,
Unresectable Liver Metastasis of Colorectal Cancer,unmatched,,
Unresectable Melanoma,unmatched,,
Unresectable Pancreatic Adenocarcinoma,unmatched,,
Unresectable Thyroid Gland Carcinoma,unmatched,,
Unresectable Triple-Negative Breast Carcinoma,unmatched,,
Unruptured Intracranial Aneurysm,unmatched,,
Unsafe Sex,unmatched,,
"Unspecified Adult Solid Tumor, Protocol Specific",unmatched,,
"Unspecified Childhood Solid Tumor, Protocol Specific",unmatched,,
Unspecified Psychosis,unmatched,,
Unstable Angina,ambiguous,,
Unstable Angina Pectoris,unmatched,,
Unstable Intertrochanteric Fracture,unmatched,,
Unsuspected Pulmonary Embolism,unmatched,,
Untreated Adult Acute Lymphoblastic Leukemia,unmatched,,
Untreated Adult Acute Myeloid Leukemia,unmatched,,
Untreated Childhood Acute Lymphoblastic Leukemia,unmatched,,
Untreated Childhood Supratentorial Primitive Neuroectodermal Tumor,unmatched,,
Untreated Essential Hypertension,unmatched,,
Unusual Cancers of Childhood,unmatched,,
Upper Abdominal Pain,unmatched,,
Upper Airway Resistance Syndrome,unmatched,,
Upper Extremity Deep Vein Thrombosis,ambiguous,,
Upper Extremity Deep Venous Thrombosis,unmatched,,
Upper Extremity Paresis,unmatched,,
Upper Extremity Problem,unmatched,,
Upper Extremity Surgery,unmatched,,
Upper Extremity Thrombosis,unmatched,,
Upper Extremity Weakness,unmatched,,
Upper Gastrointestinal Bleed,unmatched,,
Upper Gastrointestinal Bleeding,unmatched,,
Upper Gastrointestinal Hemorrhage,unmatched,,
Upper Limb Injury,unmatched,,
Upper Limb Spasticity,unmatched,,
Upper Respiratory Infection,unmatched,,
Upper Respiratory Infections,unmatched,,
Upper Respiratory Tract Infection,unmatched,,
Upper Respiratory Tract Infections,unmatched,,
Upper Tract Ureterolithiasis,unmatched,,
Upper-Airway Cough Syndrome,ambiguous,,
Ureaplasma,unmatched,,
Ureaplasma Infections,ambiguous,,
Uremia,ambiguous,,
Uremic Pruritis,unmatched,,
Uremic Pruritus,unmatched,,
Ureter Calculi,unmatched,,
Ureter Obstruction,unmatched,,
Ureter Stone,unmatched,,
Ureteral Access Sheath,unmatched,,
Ureteral Calculi,ambiguous,,
Ureteral Calculus,unmatched,,
Ureteral Diseases,ambiguous,,
"Ureteral Injury (Secondary, as This Assesses Prevention)",unmatched,,
Ureteral Obstruction,ambiguous,,
Ureteral Stenosis,unmatched,,
Ureteral Stent,unmatched,,
Ureteral Stent-Related Symptom,unmatched,,
Ureteral Stone,unmatched,,
Ureteral Stones,unmatched,,
Ureteric Stent After Stone Surgery,unmatched,,
Ureteric Stone,unmatched,,
Ureteric Stone of Lower Third of Ureter,unmatched,,
Ureterolithiases,unmatched,,
Ureterolithiasis,matched_exact,Ureterolithiasis,@DISEASE_Ureterolithiasis
Urethral Sphincter Activity,unmatched,,
Urethral Stricture,ambiguous,,
Urethritis,ambiguous,,
Urge Incontinence,unmatched,,
Urge Urinary Incontinence,ambiguous,,
Urgency Urinary,unmatched,,
Urgent Surgery,unmatched,,
Uric Acid,unmatched,,
"Uric Acid Concentration, Serum, Quantitative Trait Locus 7",unmatched,,
Uric Acid Kidney Stone Disease,unmatched,,
Uric Acid Levels,unmatched,,
Uric Acid Nephropathy,unmatched,,
Uric Acid Stones,unmatched,,
Urinary Bladder Diseases,ambiguous,,
Urinary Bladder Neoplasms,ambiguous,,
Urinary Bladder Overactive,ambiguous,,
"Urinary Bladder, Neurogenic",ambiguous,,
"Urinary Bladder, Overactive",ambiguous,,
Urinary Calculi,ambiguous,,
Urinary Calculus,unmatched,,
Urinary Catheterization,unmatched,,
Urinary Complication,unmatched,,
Urinary Frequency,unmatched,,
Urinary Incontinence,ambiguous,,
"Urinary Incontinence , Stress",ambiguous,,
Urinary Incontinence Mixed (Stress and Urge),unmatched,,
Urinary Incontinence Stress,ambiguous,,
"Urinary Incontinence, Stress",ambiguous,,
"Urinary Incontinence, Urge",ambiguous,,
"Urinary Incontinence, Urgency-frequency",unmatched,,
Urinary Obstruction,unmatched,,
Urinary Retention,ambiguous,,
Urinary Retention After Procedure,unmatched,,
Urinary Retention Postoperative,unmatched,,
Urinary Stress Incontinence,ambiguous,,
Urinary Tract Disease,unmatched,,
Urinary Tract Diseases,unmatched,,
Urinary Tract Infection,ambiguous,,
Urinary Tract Infection (Diagnosis),unmatched,,
Urinary Tract Infection (UTI),unmatched,,
Urinary Tract Infection in Pregnancy,unmatched,,
Urinary Tract Infection(UTI),unmatched,,
Urinary Tract Infections,ambiguous,,
Urinary Tract Infections in Children,unmatched,,
"Urinary Tract Infections, Recurrent",unmatched,,
Urinary Urge Incontinence,ambiguous,,
"Urinary Urgencies, Pollakiuria, Difficulty in Initiating Micturition, Pain in Hypogastrium,",unmatched,,
Urination Disorders,ambiguous,,
Urine Albumin (UAlb),unmatched,,
Urogenital Neoplasms,ambiguous,,
Urogential Chlamydia Trachomatis Infection,unmatched,,
Urolithiasis,ambiguous,,
Urologic Diseases,ambiguous,,
Urological Manifestations,unmatched,,
Urosepsis,unmatched,,
Urothelial Carcinoma,unmatched,,
Urticaria,ambiguous,,
Usability,unmatched,,
Use of Methylphenidate in Children and Adolescents,unmatched,,
Uterine Artery Embolization,unmatched,,
Uterine Bleeding,unmatched,,
Uterine Bleeding Heavy,unmatched,,
Uterine Cancer,unmatched,,
Uterine Cervical Incompetence,ambiguous,,
Uterine Corpus Cancer,unmatched,,
Uterine Corpus Carcinosarcoma,unmatched,,
Uterine Diseases,ambiguous,,
Uterine Fibroid,unmatched,,
Uterine Fibroids,unmatched,,
Uterine Fibroids (UF),unmatched,,
Uterine Hemorrhage,ambiguous,,
Uterine Leiomyoma,unmatched,,
Uterine Leiomyomas,unmatched,,
Uterine Myoma,unmatched,,
Uterine Neoplasms,ambiguous,,
Uterine Polyp,unmatched,,
Uterine Scar,unmatched,,
Uterus,unmatched,,
Uterus Transplant,unmatched,,
Uveal Melanoma,ambiguous,,
Uveitis,ambiguous,,
"Uveitis, Anterior",ambiguous,,
"Uveitis, Intermediate",ambiguous,,
"Uveitis, Posterior",ambiguous,,
VA Drug Interaction,unmatched,,
VAP - Ventilator Associated Pneumonia,unmatched,,
VAS Will be Used to Assess Pain Postoperative,unmatched,,
VITAMIN D DEFICIENCY,ambiguous,,
VTE,unmatched,,
VTE (Venous Thromboembolism),unmatched,,
VZV Infection After Bone Marrow Transplantation,unmatched,,
Vaccine Response,unmatched,,
Vaccine Response Impaired,unmatched,,
Vaccines,unmatched,,
Vacuolar Proton-Translocating ATPases,unmatched,,
Vaginal Atrophy,unmatched,,
Vaginal Atrophy in Breast Cancer Patients,unmatched,,
Vaginal Candidiasis,unmatched,,
Vaginal Carcinoma,unmatched,,
"Vaginal Discharge Color, Odor, and Consistency",unmatched,,
Vaginal Disease,unmatched,,
Vaginal Dysbiosis,unmatched,,
Vaginal Epithelial Disruption,unmatched,,
Vaginal Hysterectomy,unmatched,,
Vaginal Infection,unmatched,,
Vaginal Laceration During Delivery,unmatched,,
Vaginal Scrubbing,unmatched,,
Vaginitis,ambiguous,,
Vaginitis Bacterial,unmatched,,
"Vaginosis, Bacterial",ambiguous,,
Valgus Foot Deformity,unmatched,,
"Valve Disease, Aortic",ambiguous,,
Valve Heart Disease,unmatched,,
Valvular Heart Disease,unmatched,,
Vancomycin,unmatched,,
Varice Bleed,unmatched,,
Variceal Bleeding,unmatched,,
Variceal Hemorrhage,unmatched,,
Variceal Rebleeding,unmatched,,
Varicella,unmatched,,
Varicella Zoster Virus Infection,ambiguous,,
Varices,unmatched,,
"Varices, Esophageal",unmatched,,
Varicocele,ambiguous,,
Varicose Ulcer,ambiguous,,
Varicose Veins,ambiguous,,
"Varix, Esophageal",unmatched,,
Vascular,unmatched,,
Vascular Access,unmatched,,
Vascular Access Complication,unmatched,,
Vascular Calcification,ambiguous,,
Vascular Calcifications,ambiguous,,
Vascular Complications,unmatched,,
Vascular Dementia,ambiguous,,
Vascular Disease,unmatched,,
Vascular Disease Detected,unmatched,,
Vascular Diseases,ambiguous,,
Vascular Function,unmatched,,
Vascular Headaches,ambiguous,,
Vascular Health,unmatched,,
Vascular Inflammation,unmatched,,
Vascular Ring,matched_exact,Vascular Ring,@DISEASE_Vascular_Ring
Vascular Risk,unmatched,,
Vascular Stiffness,unmatched,,
Vascular Surgery Patient with PAD / Carotid Stenosis,unmatched,,
Vascular Surgical Procedure,unmatched,,
Vasculitis,ambiguous,,
"Vasculitis, Systemic",ambiguous,,
Vasculopathy,unmatched,,
Vasectomy,unmatched,,
Vaso-occlusive Crisis,unmatched,,
Vaso-occlusive Pain Episode in Sickle Cell Disease,unmatched,,
Vasoconstriction,unmatched,,
Vasoconstrictor Choice on Acute Variceal Bleeding,unmatched,,
Vasodilation,unmatched,,
Vasomotor Disturbance,unmatched,,
Vasomotor Rhinitis,ambiguous,,
Vasomotor Symptoms,unmatched,,
Vasoplegia,ambiguous,,
Vasoplegic Syndrome,unmatched,,
Vasopressin,unmatched,,
Vasospasm,unmatched,,
"Vasospasm, Coronary",ambiguous,,
Vasospastic Angina,unmatched,,
Vasovagal Syncope,ambiguous,,
Vasovagal Syncope (VVS),unmatched,,
Vegan Diet,unmatched,,
Veisalgia,unmatched,,
Venlafaxine,unmatched,,
Venous,unmatched,,
Venous Cannulation Pain,unmatched,,
Venous Congestion,unmatched,,
Venous Leg Ulcer,unmatched,,
"Venous Malformation, Low Flow",unmatched,,
Venous Thormboembolism,unmatched,,
Venous Thromboembolic Disease,unmatched,,
Venous Thromboembolism,ambiguous,,
Venous Thromboembolism (VTE),unmatched,,
Venous Thromboses,unmatched,,
Venous Thrombosis,ambiguous,,
"Venous Thrombosis, Deep",unmatched,,
"Ventilation, Mechanical",unmatched,,
Ventilator Acquired Pneumonia,unmatched,,
Ventilator Associated Pneumonia,ambiguous,,
Ventilator-associated Pneumonia,ambiguous,,
Ventilatory Depression,unmatched,,
Ventral Hernia,ambiguous,,
Ventral Hernia Repair,unmatched,,
Ventricular Arrhythmia,unmatched,,
Ventricular Arrhythmias,unmatched,,
Ventricular Arrhythmias and Cardiac Arrest,unmatched,,
Ventricular Dysfunction,ambiguous,,
"Ventricular Dysfunction, Left",ambiguous,,
"Ventricular Dysfunction, Right",ambiguous,,
Ventricular Fibrillation,ambiguous,,
Ventricular Mural Thrombosis,unmatched,,
Ventricular Outflow Obstruction,ambiguous,,
Ventricular Premature Complexes,ambiguous,,
Ventricular Remodeling,ambiguous,,
Ventricular Repolarization,unmatched,,
Ventricular Septal Defect,unmatched,,
Ventricular Tachycardia,ambiguous,,
Ventricular Thrombosis Mural Following Myocardial Infarction,unmatched,,
Verapamil,unmatched,,
Verruca Vulgaris,unmatched,,
Vertebral Artery Dissection,ambiguous,,
Vertebral Artery Injury,unmatched,,
Vertebral Compression Fracture,unmatched,,
Vertebral Fracture,unmatched,,
"Vertebrogenic Radiculopathy L5, S1",unmatched,,
Vertical Alveolar Bone Loss,unmatched,,
Vertigo,ambiguous,,
"Vertigo, Aural",unmatched,,
"Vertigo, Intermittent",unmatched,,
"Vertigo, Peripheral",unmatched,,
